date,name,mobility_score,cases_rolling
2020-04-04,Ku-ring-gai (A),,2.4285714285714284
2020-04-04,Lane Cove (A),,1.8571428571428572
2020-04-04,Liverpool (C),,0.5714285714285714
2020-04-04,Mosman (A),,1.4285714285714286
2020-04-04,North Sydney (A),,1.5714285714285714
2020-04-04,Northern Beaches (A),,6.0
2020-04-04,Parramatta (C),,1.8571428571428572
2020-04-04,Penrith (C),,2.2857142857142856
2020-04-04,Randwick (C),,3.142857142857143
2020-04-04,Ryde (C),,2.142857142857143
2020-04-04,Strathfield (A),,0.2857142857142857
2020-04-04,Sydney (C),,6.571428571428571
2020-04-04,The Hills Shire (A),,3.0
2020-04-04,Waverley (A),,3.7142857142857144
2020-04-04,Willoughby (C),,0.2857142857142857
2020-04-04,Woollahra (A),,1.4285714285714286
2020-04-04,all,,70.57142857142857
2020-04-04,highSE,,22.142857142857142
2020-04-04,lowSE,,24.571428571428573
2020-04-04,midSE,,20.428571428571427
2020-04-05,Bayside (A),,2.857142857142857
2020-04-05,Blacktown (C),,4.857142857142857
2020-04-05,Burwood (A),,0.2857142857142857
2020-04-05,Camden (A),,1.0
2020-04-05,Canada Bay (A),,0.2857142857142857
2020-04-05,Canterbury-Bankstown (A),,2.7142857142857144
2020-04-05,Central Coast (C) (NSW),,3.142857142857143
2020-04-05,Cumberland (A),,3.857142857142857
2020-04-05,Fairfield (C),,1.7142857142857142
2020-04-05,Georges River (A),,2.2857142857142856
2020-04-05,Hawkesbury (C),,0.42857142857142855
2020-04-05,Hornsby (A),,0.5714285714285714
2020-04-05,Hunters Hill (A),,0.8571428571428571
2020-04-05,Inner West (A),,3.5714285714285716
2020-04-05,Ku-ring-gai (A),,2.5714285714285716
2020-04-05,Lane Cove (A),,1.7142857142857142
2020-04-05,Liverpool (C),,0.2857142857142857
2020-04-05,Mosman (A),,1.5714285714285714
2020-04-05,North Sydney (A),,1.4285714285714286
2020-04-05,Northern Beaches (A),,5.428571428571429
2020-04-05,Parramatta (C),,1.5714285714285714
2020-04-05,Penrith (C),,2.142857142857143
2020-04-05,Randwick (C),,3.2857142857142856
2020-04-05,Ryde (C),,2.142857142857143
2020-04-05,Strathfield (A),,0.5714285714285714
2020-04-05,Sydney (C),,6.0
2020-04-05,The Hills Shire (A),,2.2857142857142856
2020-04-05,Waverley (A),,4.285714285714286
2020-04-05,Willoughby (C),,0.14285714285714285
2020-04-05,Woollahra (A),,1.4285714285714286
2020-04-05,all,,65.28571428571429
2020-04-05,highSE,,21.571428571428573
2020-04-05,lowSE,,21.285714285714285
2020-04-05,midSE,,19.571428571428573
2020-04-06,Bayside (A),,3.2857142857142856
2020-04-06,Blacktown (C),,4.285714285714286
2020-04-06,Burwood (A),,0.14285714285714285
2020-04-06,Camden (A),,1.1428571428571428
2020-04-06,Canada Bay (A),,0.42857142857142855
2020-04-06,Canterbury-Bankstown (A),,2.0
2020-04-06,Central Coast (C) (NSW),,3.142857142857143
2020-04-06,Cumberland (A),,3.7142857142857144
2020-04-06,Fairfield (C),,1.5714285714285714
2020-04-06,Georges River (A),,2.7142857142857144
2020-04-06,Hawkesbury (C),,0.42857142857142855
2020-04-06,Hornsby (A),,0.42857142857142855
2020-04-06,Hunters Hill (A),,0.7142857142857143
2020-04-06,Inner West (A),,3.142857142857143
2020-04-06,Ku-ring-gai (A),,2.4285714285714284
2020-04-06,Lane Cove (A),,1.8571428571428572
2020-04-06,Liverpool (C),,0.2857142857142857
2020-04-06,Mosman (A),,1.4285714285714286
2020-04-06,North Sydney (A),,1.2857142857142858
2020-04-06,Northern Beaches (A),,4.571428571428571
2020-04-06,Parramatta (C),,1.7142857142857142
2020-04-06,Penrith (C),,1.5714285714285714
2020-04-06,Randwick (C),,3.5714285714285716
2020-04-06,Ryde (C),,1.7142857142857142
2020-04-06,Strathfield (A),,0.5714285714285714
2020-04-06,Sydney (C),,5.714285714285714
2020-04-06,The Hills Shire (A),,2.142857142857143
2020-04-06,Waverley (A),,4.0
2020-04-06,Willoughby (C),,0.14285714285714285
2020-04-06,Woollahra (A),,1.0
2020-04-06,all,,61.142857142857146
2020-04-06,highSE,,19.428571428571427
2020-04-06,lowSE,,19.428571428571427
2020-04-06,midSE,,19.0
2020-04-07,Bayside (A),0.04129515925102021,2.857142857142857
2020-04-07,Blacktown (C),0.10930912065678412,3.5714285714285716
2020-04-07,Burwood (A),0.05694335801697868,0.14285714285714285
2020-04-07,Camden (A),0.11034676573460526,1.0
2020-04-07,Canada Bay (A),0.017738785363090922,0.5714285714285714
2020-04-07,Canterbury-Bankstown (A),0.09264025119110589,1.2857142857142858
2020-04-07,Central Coast (C) (NSW),,2.0
2020-04-07,Cumberland (A),0.19128022004963222,3.0
2020-04-07,Fairfield (C),0.15292000793639213,1.5714285714285714
2020-04-07,Georges River (A),0.03806997632283953,2.5714285714285716
2020-04-07,Hawkesbury (C),0.0,0.2857142857142857
2020-04-07,Hornsby (A),0.06137638677164055,0.42857142857142855
2020-04-07,Hunters Hill (A),0.019533567736146167,1.1428571428571428
2020-04-07,Inner West (A),0.0020992416357699223,2.857142857142857
2020-04-07,Ku-ring-gai (A),0.18388274950187547,2.0
2020-04-07,Lane Cove (A),-0.0009969503798867613,1.4285714285714286
2020-04-07,Liverpool (C),0.18865390554970712,0.42857142857142855
2020-04-07,Mosman (A),0.040485415194397856,1.4285714285714286
2020-04-07,North Sydney (A),-0.05338543608153447,1.0
2020-04-07,Northern Beaches (A),0.05695988544317693,3.2857142857142856
2020-04-07,Parramatta (C),0.03269442419286535,1.2857142857142858
2020-04-07,Penrith (C),0.10258660232112286,1.2857142857142858
2020-04-07,Randwick (C),-0.023868669228076938,3.5714285714285716
2020-04-07,Ryde (C),0.0318067756159844,1.2857142857142858
2020-04-07,Strathfield (A),0.1166045803199157,0.5714285714285714
2020-04-07,Sydney (C),0.002509846509467509,5.285714285714286
2020-04-07,The Hills Shire (A),0.058063837991310215,1.4285714285714286
2020-04-07,Waverley (A),-0.13125315364081108,3.857142857142857
2020-04-07,Willoughby (C),0.03447323026925528,0.0
2020-04-07,Woollahra (A),-0.0023100037717212196,0.5714285714285714
2020-04-07,all,0.004854655690186326,52.0
2020-04-07,highSE,-0.06365499681683669,16.142857142857142
2020-04-07,lowSE,0.10995151902252338,15.857142857142858
2020-04-07,midSE,0.0072238374510383415,17.142857142857142
2020-04-08,Bayside (A),0.04761742727263417,3.0
2020-04-08,Blacktown (C),0.11927790192047212,2.7142857142857144
2020-04-08,Burwood (A),0.059277542213136636,0.2857142857142857
2020-04-08,Camden (A),0.13306624341049322,1.0
2020-04-08,Canada Bay (A),0.027786421515786548,0.7142857142857143
2020-04-08,Canterbury-Bankstown (A),0.10620422411707116,1.5714285714285714
2020-04-08,Central Coast (C) (NSW),,1.8571428571428572
2020-04-08,Cumberland (A),0.19875321059684545,2.2857142857142856
2020-04-08,Fairfield (C),0.153463330939003,1.4285714285714286
2020-04-08,Georges River (A),0.04979454412949975,2.7142857142857144
2020-04-08,Hawkesbury (C),0.04517317463720717,0.14285714285714285
2020-04-08,Hornsby (A),0.03980555407723896,0.7142857142857143
2020-04-08,Hunters Hill (A),0.03043776975083672,1.1428571428571428
2020-04-08,Inner West (A),0.006854677102201077,2.5714285714285716
2020-04-08,Ku-ring-gai (A),0.15890511849551317,2.0
2020-04-08,Lane Cove (A),0.0047807152271131465,1.1428571428571428
2020-04-08,Liverpool (C),0.20145199934165145,1.1428571428571428
2020-04-08,Mosman (A),0.05587970715489569,1.4285714285714286
2020-04-08,North Sydney (A),-0.03950533518392741,0.7142857142857143
2020-04-08,Northern Beaches (A),0.046656415609939925,2.5714285714285716
2020-04-08,Parramatta (C),0.054134253717721036,0.8571428571428571
2020-04-08,Penrith (C),0.11722288146723507,1.1428571428571428
2020-04-08,Randwick (C),-0.014873167235911556,3.0
2020-04-08,Ryde (C),0.028998941404269084,0.5714285714285714
2020-04-08,Strathfield (A),0.11853064173676785,1.0
2020-04-08,Sydney (C),0.006963200508685864,3.7142857142857144
2020-04-08,The Hills Shire (A),0.06443944340004097,0.8571428571428571
2020-04-08,Waverley (A),-0.11453039722343887,3.142857142857143
2020-04-08,Willoughby (C),0.03303248018183521,0.0
2020-04-08,Woollahra (A),0.0011387487517904547,0.42857142857142855
2020-04-08,all,0.011984520888320182,45.857142857142854
2020-04-08,highSE,-0.05089225363065004,13.428571428571429
2020-04-08,lowSE,0.11452387084611146,15.142857142857142
2020-04-08,midSE,0.014225666948702961,14.285714285714286
2020-04-09,Bayside (A),0.04708500502751832,2.857142857142857
2020-04-09,Blacktown (C),0.13479450760699802,2.857142857142857
