date,name,mobility_score
2020-04-14,Sydney - Ryde,0.016847704556519794
2020-04-14,Sydney - South West,0.25757873900748
2020-04-14,Sydney - Sutherland,0.004647334284286993
2020-04-14,all,0.05009691999407052
2020-04-15,Sydney - Baulkham Hills and Hawkesbury,0.05456386646977367
2020-04-15,Sydney - Blacktown,0.15522970554388915
2020-04-15,Sydney - City and Inner South,0.05152477015703916
2020-04-15,Sydney - Eastern Suburbs,0.009277047466097253
2020-04-15,Sydney - Inner South West,0.14475554700045662
2020-04-15,Sydney - Inner West,0.07686781519694998
2020-04-15,Sydney - North Sydney and Hornsby,-0.014824908774350321
2020-04-15,Sydney - Northern Beaches,0.038095762201773534
2020-04-15,Sydney - Outer South West,0.17255593439934283
2020-04-15,Sydney - Outer West and Blue Mountains,0.2115053102237336
2020-04-15,Sydney - Parramatta,0.19497977759091084
2020-04-15,Sydney - Ryde,0.0322770686874397
2020-04-15,Sydney - South West,0.2098758421700748
2020-04-15,Sydney - Sutherland,0.00993864652162162
2020-04-15,all,0.06228590301294645
2020-04-16,Sydney - Baulkham Hills and Hawkesbury,0.0657085062979335
2020-04-16,Sydney - Blacktown,0.134765133704022
2020-04-16,Sydney - City and Inner South,0.04646008389827199
2020-04-16,Sydney - Eastern Suburbs,-0.016844303835169484
2020-04-16,Sydney - Inner South West,0.18020870949057763
2020-04-16,Sydney - Inner West,0.08289502640672548
2020-04-16,Sydney - North Sydney and Hornsby,0.02747489924479224
2020-04-16,Sydney - Northern Beaches,-0.0018943390662708474
2020-04-16,Sydney - Outer South West,0.1445313893367101
2020-04-16,Sydney - Outer West and Blue Mountains,0.11700643012433874
2020-04-16,Sydney - Parramatta,0.23449448252373686
2020-04-16,Sydney - Ryde,0.03819111833968013
2020-04-16,Sydney - South West,0.21945326171073568
2020-04-16,Sydney - Sutherland,0.04610817222512407
2020-04-16,all,0.06418247272115427
2020-04-17,Sydney - Baulkham Hills and Hawkesbury,0.005188585778555121
2020-04-17,Sydney - Blacktown,0.20199822303522705
2020-04-17,Sydney - City and Inner South,0.07104232508466808
2020-04-17,Sydney - Eastern Suburbs,-0.02228234541128284
2020-04-17,Sydney - Inner South West,0.17785868303330932
2020-04-17,Sydney - Inner West,0.07498949171127627
